DTS,min,avg,max
2021-09-11 01:00:01,24.953,34.014,193.604
2021-09-11 01:15:01,24.406,33.256,202.620
2021-09-11 01:30:00,24.603,33.723,218.784
2021-09-11 01:45:01,24.568,33.180,192.865
2021-09-11 02:00:01,24.472,33.596,204.418
2021-09-11 02:15:01,24.846,37.084,275.085
2021-09-11 02:30:01,24.222,34.943,213.543
2021-09-11 02:45:01,24.199,35.780,244.394
2021-09-11 03:00:00,24.801,34.541,247.293
2021-09-11 03:15:01,24.370,34.169,281.673
2021-09-11 03:30:01,24.409,35.630,258.894
2021-09-11 03:45:01,23.903,35.024,283.101
2021-09-11 04:00:01,24.237,34.211,244.430
2021-09-11 04:15:01,24.501,31.831,251.434
2021-09-11 04:30:01,24.750,33.860,222.670
2021-09-11 04:45:01,23.095,33.881,244.530
2021-09-11 05:00:01,24.301,34.263,244.885
2021-09-11 05:15:01,24.517,34.394,285.716
2021-09-11 05:30:01,24.121,34.366,243.793
2021-09-11 05:45:01,24.154,35.653,463.516
2021-09-11 06:00:00,24.383,33.711,309.824
2021-09-11 06:15:01,24.593,33.975,418.394
2021-09-11 06:30:01,23.899,34.371,243.219
2021-09-11 06:45:01,24.842,33.448,185.554
2021-09-11 07:00:01,23.334,34.215,254.368
2021-09-11 07:15:01,24.453,33.874,227.675
2021-09-11 07:30:01,24.055,34.332,206.196
2021-09-11 07:45:01,24.799,34.987,246.264
2021-09-11 08:00:01,24.690,35.185,254.044
2021-09-11 08:15:01,24.776,35.856,722.751
2021-09-11 08:30:01,24.387,34.018,337.574
2021-09-11 08:45:01,24.167,35.244,398.060
2021-09-11 09:00:00,24.464,34.782,329.229
2021-09-11 09:15:01,24.818,35.740,268.731
2021-09-11 09:30:01,24.806,34.539,173.091
2021-09-11 09:45:01,24.580,35.171,410.066
2021-09-11 10:00:01,24.824,35.517,306.367
2021-09-11 10:15:01,23.896,35.525,303.147
2021-09-11 10:30:00,24.810,34.111,303.338
2021-09-11 10:45:01,24.102,37.100,624.369
2021-09-11 11:00:01,24.453,35.762,294.706
2021-09-11 11:15:01,24.267,34.123,250.940
2021-09-11 11:30:01,24.548,35.104,285.862
2021-09-11 11:45:00,24.252,34.416,247.586
2021-09-11 12:00:01,24.508,34.650,240.223
2021-09-11 12:15:01,24.759,35.179,245.821
2021-09-11 12:30:01,24.195,35.196,282.007
2021-09-11 12:45:01,24.660,36.086,241.875
2021-09-11 13:00:01,25.007,34.645,247.156
2021-09-11 13:15:01,24.305,34.120,245.332
2021-09-11 13:30:02,24.473,37.012,612.617
2021-09-11 13:45:01,24.884,47.910,314.042
2021-09-11 14:00:01,24.850,35.290,247.713
2021-09-11 14:30:01,24.650,68.990,294.332
2021-09-11 14:45:01,25.263,74.153,322.082
2021-09-11 15:00:01,25.681,68.833,292.956
2021-09-11 15:15:00,25.239,72.892,382.203
2021-09-11 15:30:01,24.419,41.227,245.225
2021-09-11 15:45:01,24.923,35.931,379.698
2021-09-11 16:00:01,29.162,41.232,400.545
2021-09-11 16:15:01,29.412,41.211,366.852
2021-09-11 16:30:01,29.251,40.877,1161.418
2021-09-11 16:45:01,28.691,39.683,293.465
2021-09-11 17:00:01,24.310,34.441,291.960
2021-09-11 17:15:01,24.691,34.533,243.744
2021-09-11 17:30:01,24.596,33.678,183.194
2021-09-11 17:45:01,24.564,36.108,247.322
2021-09-11 18:00:01,24.281,35.423,318.734
2021-09-11 18:15:01,23.880,35.447,248.204
2021-09-11 18:30:01,24.689,35.534,246.066
2021-09-11 18:45:01,24.247,33.631,247.305
2021-09-11 19:00:01,24.333,33.265,230.208
2021-09-11 19:15:01,24.921,34.921,349.661
2021-09-11 19:30:01,24.631,34.076,263.490
2021-09-11 19:45:01,24.242,34.736,251.904
2021-09-11 20:00:01,24.201,33.798,186.362
2021-09-11 20:15:01,24.847,35.319,323.486
2021-09-11 20:30:01,24.615,34.968,245.232
2021-09-11 20:45:01,24.570,37.766,318.780
2021-09-11 21:00:01,21.209,36.527,263.818
2021-09-11 21:15:01,24.768,35.303,206.330
2021-09-11 21:30:01,22.106,35.138,243.203
2021-09-11 21:45:01,22.391,36.274,269.592
2021-09-11 22:00:01,24.596,34.277,232.022
2021-09-11 22:15:01,24.075,34.730,268.845
2021-09-11 22:30:01,24.510,34.785,260.817
2021-09-11 22:45:00,24.786,35.004,397.695
2021-09-11 23:00:01,24.838,37.127,267.381
2021-09-11 23:15:01,24.475,35.984,341.707
2021-09-11 23:30:01,24.238,36.048,248.377
2021-09-11 23:45:01,24.389,35.706,438.450
2021-09-12 00:00:00,24.145,40.431,247.282
2021-09-12 00:15:01,25.061,34.497,254.929
2021-09-12 00:30:01,25.183,34.385,221.121
2021-09-12 00:45:01,24.165,34.315,277.340
2021-09-12 01:00:01,24.750,34.592,249.566
2021-09-12 01:15:01,24.971,35.280,290.225
2021-09-12 01:30:01,24.455,34.461,366.993
2021-09-12 01:45:01,24.587,34.758,270.682
2021-09-12 02:00:01,24.084,34.897,244.494
2021-09-12 02:15:01,24.554,34.759,325.389
2021-09-12 02:30:01,24.731,32.632,244.795
2021-09-12 02:45:01,24.425,35.624,324.150
2021-09-12 03:00:01,24.395,34.227,230.442
2021-09-12 03:15:01,25.086,35.793,417.308
2021-09-12 03:30:01,24.304,34.088,295.789
2021-09-12 03:45:01,23.286,35.307,271.266
2021-09-12 04:00:01,24.607,36.488,244.890
2021-09-12 04:15:01,24.396,36.027,328.969
2021-09-12 04:30:01,23.912,35.437,262.182
2021-09-12 04:45:01,24.621,34.050,298.925
2021-09-12 05:00:01,24.142,34.136,329.711
2021-09-12 05:15:01,24.684,34.533,244.145
2021-09-12 05:30:01,23.570,34.872,249.142
2021-09-12 05:45:01,22.997,34.427,277.444
2021-09-12 06:00:01,24.276,33.917,276.888
2021-09-12 06:15:01,24.439,34.267,300.681
2021-09-12 06:30:01,24.768,34.185,202.454
2021-09-12 06:45:00,24.496,35.729,268.418
2021-09-12 07:00:01,24.793,35.916,296.790
2021-09-12 07:15:01,24.787,35.644,430.665
2021-09-12 07:30:01,24.660,35.467,419.551
2021-09-12 07:45:01,23.706,38.195,886.685
2021-09-12 08:00:01,24.763,36.063,246.021
2021-09-12 08:15:01,24.725,35.912,256.863
2021-09-12 08:30:01,24.628,36.443,382.381
2021-09-12 08:45:01,24.396,36.010,427.818
2021-09-12 09:00:01,24.655,36.878,332.299
2021-09-12 09:15:01,24.436,37.118,402.895
2021-09-12 09:30:01,24.450,35.260,270.425
2021-09-12 09:45:00,24.264,36.602,539.868
2021-09-12 10:00:01,24.348,35.732,276.044
2021-09-12 10:15:01,24.734,34.801,311.791
2021-09-12 10:30:01,24.399,35.832,198.414
2021-09-12 10:45:01,21.417,34.018,260.087
2021-09-12 11:00:01,24.349,34.155,343.447
2021-09-12 11:15:01,24.428,34.755,242.463
2021-09-12 11:30:01,24.742,37.556,454.258
2021-09-12 11:45:01,23.318,35.752,463.279
2021-09-12 12:00:01,24.329,35.155,242.961
2021-09-12 12:15:01,24.490,33.311,258.924
2021-09-12 12:30:01,24.507,35.437,303.514
2021-09-12 12:45:01,23.954,35.162,256.466
2021-09-12 13:00:01,24.055,38.449,355.405
2021-09-12 13:15:01,25.112,36.973,235.859
2021-09-12 13:30:01,24.918,36.636,250.883
2021-09-12 13:45:01,24.089,33.998,245.013
2021-09-12 14:00:01,24.866,33.673,281.951
2021-09-12 14:15:01,24.617,34.528,384.479
2021-09-12 14:30:01,23.785,33.931,245.927
2021-09-12 14:45:01,24.364,34.509,291.148
2021-09-12 15:00:00,24.898,35.982,246.231
2021-09-12 15:15:01,24.035,38.378,364.209
2021-09-12 15:30:01,23.988,36.326,230.073
2021-09-12 15:45:01,24.606,36.667,415.276
2021-09-12 16:00:01,24.628,35.765,339.250
2021-09-12 16:15:01,24.571,36.940,358.931
2021-09-12 16:30:01,24.451,37.452,373.081
2021-09-12 16:45:01,24.447,35.184,238.785
2021-09-12 17:00:01,24.299,34.905,220.416
2021-09-12 17:15:01,24.447,34.479,251.769
2021-09-12 17:30:01,24.351,35.162,326.885
2021-09-12 17:45:00,24.497,35.069,176.869
2021-09-12 18:00:01,24.413,35.358,263.268
2021-09-12 18:15:01,24.217,35.668,243.389
2021-09-12 18:30:01,24.199,34.428,261.210
2021-09-12 18:45:01,24.464,35.769,262.219
2021-09-12 19:00:01,24.081,36.195,358.322
2021-09-12 19:15:01,21.635,35.201,255.204
2021-09-12 19:30:01,23.655,36.438,244.420
2021-09-12 19:45:01,22.524,35.924,318.075
2021-09-12 20:00:01,25.173,35.418,278.470
2021-09-12 20:15:01,23.991,35.840,302.940
2021-09-12 20:30:01,23.334,34.780,231.300
2021-09-12 20:45:01,24.466,35.478,232.665
2021-09-12 21:00:01,24.723,34.397,230.219
2021-09-12 21:15:01,24.574,34.919,243.509
2021-09-12 21:30:01,24.144,36.050,212.387
2021-09-12 21:45:01,24.701,36.641,459.594
2021-09-12 22:00:01,24.648,34.893,262.779
2021-09-12 22:15:01,25.089,35.197,244.664
2021-09-12 22:30:01,24.790,35.068,243.974
2021-09-12 22:45:01,24.642,34.310,275.960
2021-09-12 23:00:01,24.465,37.019,232.811
2021-09-12 23:15:01,24.696,36.120,300.291
2021-09-12 23:30:01,24.026,36.416,251.040
2021-09-12 23:45:01,24.703,34.953,278.378
2021-09-13 00:00:01,24.566,35.801,247.202
2021-09-13 00:15:01,24.521,37.895,348.973
2021-09-13 00:30:01,24.805,33.931,214.016
2021-09-13 00:45:01,24.724,35.198,253.245
2021-09-13 01:00:01,24.608,35.431,337.371
2021-09-13 01:15:01,24.897,35.070,223.494
2021-09-13 01:30:01,24.723,34.184,297.072
2021-09-13 01:45:01,24.234,35.606,251.527
2021-09-13 02:00:01,24.273,33.076,245.173
2021-09-13 02:15:01,24.399,33.490,221.792
2021-09-13 02:30:01,24.748,35.100,320.448
2021-09-13 02:45:01,24.362,37.055,269.952
2021-09-13 03:00:01,24.404,35.437,287.791
2021-09-13 03:15:01,24.779,35.299,244.739
2021-09-13 03:30:01,25.142,36.029,302.524
2021-09-13 03:45:01,24.395,34.871,256.339
2021-09-13 04:00:01,23.889,34.691,248.242
2021-09-13 04:15:01,25.429,35.731,244.884
2021-09-13 04:30:01,23.844,34.293,292.789
2021-09-13 04:45:01,24.709,33.737,269.945
2021-09-13 05:00:01,24.914,35.668,269.197
2021-09-13 05:15:01,24.476,34.306,337.954
2021-09-13 05:30:01,24.715,34.391,289.631
2021-09-13 05:45:01,24.830,34.767,297.465
2021-09-13 06:00:01,23.182,35.480,370.791
2021-09-13 06:15:01,24.262,34.584,295.814
2021-09-13 06:30:01,23.795,35.698,272.879
2021-09-13 06:45:01,24.596,35.133,303.705
2021-09-13 07:00:01,24.496,35.618,306.478
2021-09-13 07:15:01,24.258,35.527,249.980
2021-09-13 07:30:01,24.806,33.980,245.265
2021-09-13 07:45:01,22.573,34.245,232.186
2021-09-13 08:00:01,20.452,35.588,199.988
2021-09-13 08:15:01,24.800,37.032,509.831
2021-09-13 08:30:01,23.774,37.124,308.892
2021-09-13 08:45:01,24.584,39.001,474.971
2021-09-13 09:00:01,23.910,35.758,296.135
2021-09-13 09:15:01,22.300,35.617,245.307
2021-09-13 09:30:01,23.448,42.081,535.134
2021-09-13 09:45:01,23.615,46.599,265.749
2021-09-13 10:00:01,24.894,36.037,333.624
2021-09-13 10:15:01,22.845,34.326,248.409
2021-09-13 10:30:01,25.135,35.313,373.773
2021-09-13 10:45:01,24.148,34.458,224.245
2021-09-13 11:00:01,24.294,35.460,245.199
2021-09-13 11:15:01,23.723,36.207,190.267
2021-09-13 11:30:01,23.814,35.358,303.920
2021-09-13 11:45:01,24.256,35.939,280.051
2021-09-13 12:00:01,24.645,35.268,308.250
2021-09-13 12:15:01,24.124,34.943,246.202
2021-09-13 12:30:01,24.921,35.954,280.625
2021-09-13 12:45:01,24.491,36.314,268.623
2021-09-13 13:00:01,24.490,39.187,398.437
2021-09-13 13:45:01,24.674,35.534,233.505
2021-09-13 14:00:01,25.099,35.261,305.811
2021-09-13 14:15:01,24.673,34.289,230.696
2021-09-13 14:30:01,24.536,34.899,362.959
2021-09-13 14:45:01,25.049,35.362,293.495
2021-09-13 15:00:01,24.711,35.304,176.497
2021-09-13 15:15:01,24.961,35.165,244.322
2021-09-13 15:30:01,24.889,35.906,447.245
2021-09-13 15:45:01,25.030,35.696,250.455
2021-09-13 16:00:00,24.238,35.488,275.218
2021-09-13 16:15:01,24.121,34.972,245.538
2021-09-13 16:30:01,24.733,34.984,218.561
2021-09-13 16:45:01,24.398,35.078,228.154
2021-09-13 17:00:01,24.919,37.003,395.204
2021-09-13 17:15:00,22.784,48.707,316.373
2021-09-13 17:30:01,21.853,45.467,461.653
2021-09-13 17:45:02,24.743,35.603,563.870
2021-09-13 18:00:01,24.526,36.110,401.763
2021-09-13 18:15:01,23.241,36.552,275.654
2021-09-13 18:30:01,24.200,35.794,341.742
2021-09-13 18:45:01,23.263,34.738,251.279
2021-09-13 19:00:01,24.610,38.103,408.216
2021-09-13 19:15:01,24.083,34.272,246.494
2021-09-13 19:30:00,24.488,34.709,204.058
2021-09-13 19:45:01,22.454,34.386,305.204
2021-09-13 20:00:01,24.791,35.617,309.682
2021-09-13 20:15:01,24.902,35.110,566.668
2021-09-13 20:30:01,24.338,36.133,433.225
2021-09-13 20:45:01,24.684,35.874,244.743
2021-09-13 21:00:01,24.498,34.925,247.667
2021-09-13 21:15:01,24.599,36.087,253.720
2021-09-13 21:30:01,23.409,36.836,465.294
2021-09-13 21:45:01,24.901,38.047,383.990
2021-09-13 22:15:01,22.994,34.917,290.884
2021-09-13 22:30:01,24.243,38.737,240.671
2021-09-13 22:45:01,24.118,35.018,199.302
2021-09-13 23:00:01,24.135,39.318,812.487
2021-09-13 23:15:01,24.373,38.591,344.126
2021-09-13 23:30:00,24.686,38.969,252.775
2021-09-13 23:45:01,24.805,38.150,252.782
2021-09-14 00:00:01,24.128,35.403,399.583
2021-09-14 00:15:01,24.273,34.880,333.784
2021-09-14 00:30:01,24.421,34.031,246.802
2021-09-14 00:45:01,24.480,35.388,250.752
2021-09-14 01:00:01,24.635,34.618,380.664
2021-09-14 01:15:01,24.254,34.479,374.540
2021-09-14 01:30:01,24.916,35.244,212.775
2021-09-14 01:45:00,24.407,34.966,253.867
2021-09-14 02:00:01,24.390,34.494,315.432
2021-09-14 02:15:01,24.622,35.106,553.150
2021-09-14 02:30:01,24.738,35.420,302.677
2021-09-14 02:45:01,24.222,35.083,299.895
2021-09-14 03:00:01,24.569,34.641,434.931
2021-09-14 03:15:01,24.602,35.017,390.422
2021-09-14 03:30:01,24.329,34.536,467.442
2021-09-14 03:45:01,24.285,33.541,224.699
2021-09-14 04:00:01,24.169,33.872,244.504
2021-09-14 04:15:01,24.596,34.146,252.361
2021-09-14 04:30:01,24.955,33.237,186.401
2021-09-14 04:45:01,24.259,33.812,254.777
2021-09-14 05:00:01,22.549,34.455,245.342
2021-09-14 05:15:01,24.370,35.199,407.466
2021-09-14 05:30:01,24.214,33.910,243.769
2021-09-14 05:45:01,24.693,35.512,388.062
2021-09-14 06:00:01,24.450,33.307,233.631
2021-09-14 06:15:01,24.268,33.995,244.546
2021-09-14 06:30:01,24.493,34.909,276.262
2021-09-14 06:45:01,24.779,33.415,244.228
2021-09-14 07:00:01,24.542,35.749,317.705
2021-09-14 07:15:01,24.910,35.360,297.061
2021-09-14 07:30:00,24.158,35.612,301.333
2021-09-14 07:45:01,24.669,35.624,253.224
2021-09-14 08:00:01,24.771,35.904,205.830
2021-09-14 08:15:01,22.255,34.008,251.956
2021-09-14 08:30:01,24.206,37.336,188.038
2021-09-14 08:45:01,24.796,39.850,233.759
2021-09-14 09:00:01,24.941,35.311,372.064
2021-09-14 09:15:01,24.646,34.106,245.439
2021-09-14 09:30:01,24.711,34.933,244.071
2021-09-14 09:45:01,24.615,34.609,257.066
2021-09-14 10:00:01,23.836,35.383,363.212
2021-09-14 10:15:01,24.458,35.036,275.569
2021-09-14 10:30:01,22.345,35.099,299.348
2021-09-14 10:45:01,24.469,33.875,245.749
2021-09-14 11:00:01,24.779,35.388,344.254
2021-09-14 11:15:00,24.952,34.770,365.434
2021-09-14 11:30:01,24.523,35.797,169.852
2021-09-14 11:45:01,25.307,34.998,240.002
2021-09-14 12:00:01,25.044,36.701,349.206
2021-09-14 12:15:01,24.719,36.207,692.871
2021-09-14 12:30:01,24.737,35.141,196.401
2021-09-14 12:45:01,24.767,33.699,196.532
2021-09-14 13:00:01,24.356,34.180,245.652
2021-09-14 13:15:01,24.504,35.987,306.702
2021-09-14 13:30:01,24.645,35.053,348.542
2021-09-14 13:45:01,24.576,34.181,210.129
2021-09-14 14:00:01,24.524,33.027,197.316
2021-09-14 14:15:01,24.890,35.642,244.052
2021-09-14 14:30:01,24.435,35.277,184.173
2021-09-14 14:45:01,24.538,35.637,218.361
2021-09-14 15:00:01,24.875,34.918,234.946
2021-09-14 15:15:01,24.678,35.362,197.638
2021-09-14 15:30:01,24.856,35.380,266.873
2021-09-14 15:45:01,24.251,35.482,377.361
2021-09-14 16:00:01,24.429,35.826,231.154
2021-09-14 16:15:01,24.859,36.135,231.407
2021-09-14 16:30:01,25.116,36.430,245.668
2021-09-14 16:45:01,24.774,34.885,226.580
2021-09-14 17:00:01,24.955,34.581,204.834
2021-09-14 17:15:00,24.601,35.960,244.217
2021-09-14 17:30:01,24.932,33.426,219.472
2021-09-14 17:45:01,23.471,33.992,242.273
2021-09-14 18:00:01,24.105,34.211,249.687
2021-09-14 18:15:01,25.021,35.806,375.599
2021-09-14 18:30:01,24.899,34.184,277.864
2021-09-14 18:45:01,24.667,34.797,466.975
2021-09-14 19:00:01,24.198,34.145,243.583
2021-09-14 19:15:01,24.253,34.206,317.154
2021-09-14 19:30:01,23.964,35.622,249.373
2021-09-14 19:45:01,24.681,35.235,256.031
2021-09-14 20:00:01,25.684,41.008,197.813
2021-09-14 20:15:01,24.223,37.785,247.065
2021-09-14 20:30:01,23.535,36.313,202.536
2021-09-14 20:45:01,23.826,36.825,244.623
2021-09-14 21:00:01,23.706,36.328,247.112
2021-09-14 21:15:01,24.985,36.933,248.719
2021-09-14 21:30:00,24.667,35.312,306.506
2021-09-14 21:45:01,24.718,34.662,254.741
2021-09-14 22:00:01,24.003,50.824,265.751
2021-09-14 22:15:01,24.539,76.166,348.710
2021-09-14 22:30:01,23.050,50.127,298.309
2021-09-14 22:45:01,24.742,34.029,248.340
2021-09-14 23:00:01,24.685,33.952,242.660
2021-09-14 23:15:01,24.771,35.174,265.766
2021-09-14 23:30:01,24.650,33.846,246.768
2021-09-14 23:45:01,24.170,35.499,247.675
2021-09-15 00:00:01,24.404,34.536,264.666
2021-09-15 00:15:01,24.499,35.390,353.761
2021-09-15 00:30:01,24.392,33.499,247.939
2021-09-15 00:45:01,24.515,34.309,244.000
2021-09-15 01:00:01,24.804,33.648,158.980
2021-09-15 01:15:01,24.999,34.692,285.329
2021-09-15 01:30:01,24.606,36.460,286.591
2021-09-15 01:45:01,23.962,34.778,283.420
2021-09-15 02:00:01,24.685,34.644,245.425
2021-09-15 02:15:01,24.616,34.584,191.644
2021-09-15 02:30:01,24.648,34.842,222.446
2021-09-15 02:45:01,23.981,33.873,307.048
2021-09-15 03:00:01,24.475,36.035,755.363
2021-09-15 03:15:01,24.779,34.376,395.839
2021-09-15 03:30:00,24.183,33.691,246.812
2021-09-15 03:45:01,24.055,33.729,182.037
2021-09-15 04:00:01,24.242,34.295,380.731
2021-09-15 04:15:01,24.560,34.411,247.712
2021-09-15 04:30:01,24.495,35.235,279.340
2021-09-15 04:45:01,24.508,34.334,414.898
2021-09-15 05:00:00,24.973,36.619,468.385
2021-09-15 05:15:01,24.422,34.703,245.593
2021-09-15 05:30:01,24.379,34.166,216.499
2021-09-15 05:45:01,24.415,33.949,232.535
2021-09-15 06:00:01,24.462,34.652,251.872
2021-09-15 06:15:01,24.128,34.701,205.896
2021-09-15 06:30:01,24.327,35.688,245.100
2021-09-15 06:45:01,24.513,34.939,354.856
2021-09-15 07:00:00,24.693,35.781,292.115
2021-09-15 07:15:01,22.590,35.055,405.315
2021-09-15 07:30:01,24.165,34.861,358.187
2021-09-15 07:45:01,23.200,34.241,284.549
2021-09-15 08:00:01,23.396,33.685,231.017
2021-09-15 08:15:01,24.566,34.759,251.568
2021-09-15 08:30:01,25.133,35.949,246.127
2021-09-15 08:45:01,24.683,34.963,248.205
2021-09-15 09:00:01,25.063,35.480,234.199
2021-09-15 09:15:01,22.008,35.778,247.034
2021-09-15 09:30:01,24.436,36.386,244.607
2021-09-15 09:45:00,24.870,35.271,268.697
2021-09-15 10:00:01,24.405,33.684,288.520
2021-09-15 10:15:01,24.087,34.491,337.864
2021-09-15 10:30:01,24.455,34.604,245.500
2021-09-15 10:45:01,24.234,35.838,530.015
2021-09-15 11:00:01,24.482,35.718,293.343
2021-09-15 11:15:01,25.263,34.428,253.464
2021-09-15 11:30:01,24.912,36.411,329.098
2021-09-15 11:45:01,24.954,38.245,466.235
2021-09-15 12:00:01,24.613,35.227,287.400
2021-09-15 12:15:01,24.355,35.354,323.158
2021-09-15 12:30:01,24.557,34.010,251.966
2021-09-15 12:45:01,24.825,35.865,211.084
2021-09-15 13:00:00,24.420,37.057,358.353
2021-09-15 13:15:01,24.587,36.174,261.386
2021-09-15 13:30:01,24.523,34.764,285.430
2021-09-15 13:45:01,24.592,35.242,280.427
2021-09-15 14:00:01,24.496,35.522,234.217
2021-09-15 14:15:01,24.089,35.255,176.268
2021-09-15 14:30:01,25.246,36.011,324.967
2021-09-15 14:45:01,24.806,35.595,312.801
2021-09-15 15:00:01,23.690,35.247,269.811
2021-09-15 15:15:01,24.097,34.938,247.192
2021-09-15 15:30:01,25.063,34.883,245.792
2021-09-15 15:45:01,24.002,35.370,345.900
2021-09-15 16:00:00,24.400,35.352,225.006
2021-09-15 16:15:01,25.058,35.955,251.074
2021-09-15 16:30:01,24.877,35.362,305.545
2021-09-15 16:45:01,24.635,35.623,244.733
2021-09-15 17:00:01,25.041,35.663,396.291
2021-09-15 17:15:01,24.393,34.901,317.799
2021-09-15 17:30:01,24.891,36.021,300.164
2021-09-15 17:45:01,24.123,35.802,310.908
2021-09-15 18:00:01,24.816,35.598,442.230
2021-09-15 18:15:01,23.961,36.258,272.818
2021-09-15 18:30:01,24.310,36.296,243.933
2021-09-15 18:45:00,21.107,35.065,413.908
2021-09-15 19:00:01,24.433,34.929,245.963
2021-09-15 19:15:01,24.576,35.218,248.255
2021-09-15 19:30:01,24.576,36.358,269.849
2021-09-15 20:00:01,24.624,36.717,516.165
2021-09-15 20:15:01,23.665,34.591,185.626
2021-09-15 20:30:01,24.749,37.506,397.244
2021-09-15 20:45:01,24.369,35.229,302.473
2021-09-15 21:00:01,24.683,35.849,222.196
2021-09-15 21:15:01,23.750,34.896,242.504
2021-09-15 21:30:01,24.627,35.401,336.053
2021-09-15 21:45:01,24.473,38.108,321.333
2021-09-15 22:00:01,23.717,39.841,2148.929
2021-09-15 22:15:01,24.485,34.627,287.310
2021-09-15 22:30:01,24.240,36.133,385.262
2021-09-15 22:45:01,24.869,36.090,310.368
2021-09-15 23:00:01,24.425,34.107,266.724
2021-09-15 23:15:01,24.445,34.547,244.720
2021-09-15 23:30:01,24.361,33.832,190.595
2021-09-15 23:45:01,24.264,35.028,249.029
2021-09-16 00:00:01,24.200,35.257,252.134
2021-09-16 00:15:01,24.433,33.409,218.622
2021-09-16 00:30:01,24.134,36.188,459.979
2021-09-16 00:45:01,24.194,34.473,252.754
2021-09-16 01:00:01,24.753,34.613,215.333
2021-09-16 01:15:01,24.192,34.706,204.214
2021-09-16 01:30:01,24.635,34.799,246.065
2021-09-16 01:45:01,24.622,36.284,440.262
2021-09-16 02:00:01,24.353,36.368,438.142
2021-09-16 02:15:01,24.177,35.127,347.416
2021-09-16 02:30:01,24.567,37.081,323.967
2021-09-16 02:45:01,24.656,34.483,705.321
2021-09-16 03:00:01,23.072,34.197,276.298
2021-09-16 03:15:01,24.332,33.288,304.892
2021-09-16 03:30:01,24.698,35.834,331.832
2021-09-16 03:45:01,23.231,34.379,483.955
2021-09-16 04:00:01,24.368,34.666,356.901
2021-09-16 04:15:01,24.633,34.454,270.534
